観測点名,都道府県,震度,Latitude,Longitude
益城町宮園,熊本県,7,32.78333333333333,130.81666666666666
玉名市天水町（旧２）,熊本県,C,32.86666666666667,130.6
西原村小森,熊本県,C,32.833333333333336,130.9
嘉島町上島,熊本県,C,32.733333333333334,130.75
宇城市松橋町,熊本県,C,32.65,130.68333333333334
宇城市不知火町,熊本県,C,32.65,130.66666666666666
宇城市小川町（旧２）,熊本県,C,32.6,130.7
宇城市豊野町,熊本県,C,32.63333333333333,130.75
熊本東区佐土原,熊本県,C,32.8,130.78333333333333
熊本西区春日,熊本県,C,32.78333333333333,130.68333333333334
熊本南区城南町（旧）,熊本県,C,32.71666666666667,130.73333333333332
熊本南区富合町,熊本県,C,32.71666666666667,130.68333333333334
玉名市横島町,熊本県,B,32.88333333333333,130.55
菊池市旭志（旧２）,熊本県,B,32.95,130.85
宇土市浦田町（旧）,熊本県,B,32.68333333333333,130.66666666666666
大津町大津（旧）,熊本県,B,32.88333333333333,130.86666666666667
菊陽町久保田,熊本県,B,32.86666666666667,130.83333333333334
御船町御船,熊本県,B,32.71666666666667,130.8
熊本美里町永富,熊本県,B,32.61666666666667,130.86666666666667
熊本美里町馬場,熊本県,B,32.63333333333333,130.78333333333333
山都町下馬尾,熊本県,B,32.68333333333333,130.98333333333332
氷川町島地,熊本県,B,32.583333333333336,130.66666666666666
合志市竹迫,熊本県,B,32.88333333333333,130.78333333333333
熊本中央区大江,熊本県,B,32.8,130.71666666666667
熊本北区植木町,熊本県,B,32.9,130.7
熊本高森町高森,熊本県,A,32.833333333333336,131.11666666666667
阿蘇市内牧,熊本県,A,32.96666666666667,131.05
南阿蘇村吉田,熊本県,A,32.833333333333336,131.08333333333334
南阿蘇村河陽（旧）,熊本県,A,32.86666666666667,131.0
八代市平山新町,熊本県,A,32.483333333333334,130.6
八代市松江城町,熊本県,A,32.5,130.6
八代市千丁町,熊本県,A,32.53333333333333,130.63333333333333
八代市鏡町,熊本県,A,32.56666666666667,130.65
菊池市泗水町,熊本県,A,32.916666666666664,130.78333333333333
長洲町長洲,熊本県,A,32.93333333333333,130.45
大津町引水,熊本県,A,32.88333333333333,130.88333333333333
甲佐町豊内,熊本県,A,32.65,130.81666666666666
氷川町宮原,熊本県,A,32.55,130.68333333333334
合志市御代志,熊本県,A,32.88333333333333,130.75
和水町江田,熊本県,A,32.983333333333334,130.6
上天草市大矢野町,熊本県,A,32.583333333333336,130.43333333333334
上天草市松島町,熊本県,A,32.516666666666666,130.43333333333334
天草市五和町,熊本県,A,32.516666666666666,130.18333333333334
産山村山鹿,熊本県,4,33.0,131.21666666666667
阿蘇市一の宮町,熊本県,4,32.93333333333333,131.11666666666667
阿蘇市波野（旧）,熊本県,4,32.93333333333333,131.23333333333332
南阿蘇村中松,熊本県,4,32.88333333333333,131.06666666666666
南阿蘇村河陰,熊本県,4,32.81666666666667,131.03333333333333
八代市泉町,熊本県,4,32.55,130.81666666666666
八代市東陽町,熊本県,4,32.55,130.71666666666667
八代市泉支所,熊本県,4,32.55,130.81666666666666
八代市坂本町（旧２）,熊本県,4,32.43333333333333,130.65
荒尾市宮内出目,熊本県,4,32.983333333333334,130.43333333333334
玉名市中尾,熊本県,4,32.93333333333333,130.55
玉名市岱明町,熊本県,4,32.916666666666664,130.51666666666668
山鹿市老人福祉センター,熊本県,4,33.016666666666666,130.68333333333334
山鹿市菊鹿町,熊本県,4,33.03333333333333,130.76666666666668
山鹿市鹿本町,熊本県,4,33.0,130.73333333333332
山鹿市鹿央町,熊本県,4,32.96666666666667,130.68333333333334
山鹿市鹿北町,熊本県,4,33.11666666666667,130.7
山鹿市山鹿,熊本県,4,33.016666666666666,130.68333333333334
菊池市七城町（旧）,熊本県,4,32.96666666666667,130.76666666666668
菊池市隈府,熊本県,4,32.983333333333334,130.81666666666666
玉東町木葉,熊本県,4,32.916666666666664,130.63333333333333
南関町関町（旧）,熊本県,4,33.06666666666667,130.53333333333333
宇城市三角町,熊本県,4,32.61666666666667,130.48333333333332
山都町大平,熊本県,4,32.68333333333333,131.08333333333334
山都町今,熊本県,4,32.71666666666667,131.16666666666666
和水町板楠,熊本県,4,33.06666666666667,130.61666666666667
人吉市西間下町,熊本県,4,32.2,130.76666666666668
人吉市蟹作町,熊本県,4,32.2,130.78333333333333
あさぎり町岡原,熊本県,4,32.233333333333334,130.93333333333334
多良木町上球磨消防署,熊本県,4,32.25,130.91666666666666
山江村山田,熊本県,4,32.25,130.76666666666668
水俣市牧ノ内,熊本県,4,32.21666666666667,130.4
芦北町芦北,熊本県,4,32.3,130.5
芦北町田浦町,熊本県,4,32.36666666666667,130.51666666666668
津奈木町小津奈木,熊本県,4,32.233333333333334,130.43333333333334
苓北町志岐（旧）,熊本県,4,32.516666666666666,130.05
上天草市姫戸町（旧２）,熊本県,4,32.43333333333333,130.4
天草市有明町,熊本県,4,32.516666666666666,130.31666666666666
南小国町赤馬場,熊本県,3,33.1,131.06666666666666
熊本小国町宮原,熊本県,3,33.11666666666667,131.06666666666666
玉名市築地,熊本県,3,32.96666666666667,130.53333333333333
錦町一武,熊本県,3,32.2,130.83333333333334
あさぎり町免田東,熊本県,3,32.233333333333334,130.9
あさぎり町上,熊本県,3,32.21666666666667,130.9
あさぎり町須惠,熊本県,3,32.266666666666666,130.9
あさぎり町深田,熊本県,3,32.25,130.86666666666667
多良木町多良木,熊本県,3,32.266666666666666,130.93333333333334
湯前町役場,熊本県,3,32.28333333333333,130.98333333333332
水上村岩野,熊本県,3,32.31666666666667,131.01666666666668
相良村深水,熊本県,3,32.233333333333334,130.8
五木村甲,熊本県,3,32.4,130.83333333333334
球磨村渡,熊本県,3,32.25,130.65
水俣市陣内,熊本県,3,32.21666666666667,130.41666666666666
上天草市龍ヶ岳町,熊本県,3,32.4,130.38333333333333
天草市本町,熊本県,3,32.46666666666667,130.13333333333333
天草市牛深町,熊本県,3,32.2,130.03333333333333
天草市新和町,熊本県,3,32.36666666666667,130.18333333333334
天草市天草町,熊本県,3,32.38333333333333,130.0
天草市本渡町本渡,熊本県,3,32.45,130.18333333333334
天草市倉岳町,熊本県,3,32.416666666666664,130.33333333333334
天草市河浦町,熊本県,3,32.333333333333336,130.08333333333334
天草市御所浦町,熊本県,3,32.333333333333336,130.33333333333334
天草市栖本町,熊本県,3,32.416666666666664,130.26666666666668
椎葉村下福良,宮崎県,A,32.46666666666667,131.15
延岡市北川町川内名白石,宮崎県,4,32.7,131.68333333333334
延岡市北方町卯,宮崎県,4,32.56666666666667,131.53333333333333
西都市上の宮,宮崎県,4,32.1,131.4
川南町川南,宮崎県,4,32.2,131.53333333333333
椎葉村総合運動公園,宮崎県,4,32.45,131.15
高千穂町三田井,宮崎県,4,32.71666666666667,131.3
高千穂町寺迫,宮崎県,4,32.7,131.31666666666666
日之影町岩井川,宮崎県,4,32.65,131.38333333333333
小林市真方,宮崎県,4,32.0,130.98333333333332
延岡市北方町未,宮崎県,3,32.63333333333333,131.45
延岡市天神小路,宮崎県,3,32.583333333333336,131.65
延岡市北川町総合支所,宮崎県,3,32.68333333333333,131.7
延岡市北浦町古江,宮崎県,3,32.71666666666667,131.81666666666666
延岡市東本小路,宮崎県,3,32.583333333333336,131.66666666666666
日向市大王谷運動公園,宮崎県,3,32.45,131.63333333333333
日向市東郷町山陰,宮崎県,3,32.38333333333333,131.53333333333333
西都市聖陵町（旧２）,宮崎県,3,32.11666666666667,131.4
高鍋町上江,宮崎県,3,32.13333333333333,131.5
新富町上富田,宮崎県,3,32.06666666666667,131.48333333333332
宮崎都農町役場,宮崎県,3,32.25,131.56666666666666
門川町本町,宮崎県,3,32.46666666666667,131.65
木城町高城,宮崎県,3,32.166666666666664,131.46666666666667
西米良村板谷,宮崎県,3,32.233333333333334,131.11666666666667
諸塚村家代,宮崎県,3,32.516666666666666,131.33333333333334
五ヶ瀬町三ヶ所（旧２）,宮崎県,3,32.68333333333333,131.2
宮崎美郷町宇納間,宮崎県,3,32.5,131.45
宮崎市霧島,宮崎県,3,31.933333333333334,131.41666666666666
宮崎市松橋,宮崎県,3,31.916666666666668,131.41666666666666
宮崎市田野町体育館,宮崎県,3,31.85,131.3
宮崎市橘通東,宮崎県,3,31.916666666666668,131.41666666666666
宮崎市佐土原町下田島（旧）,宮崎県,3,32.016666666666666,131.46666666666667
宮崎市高岡町内山,宮崎県,3,31.95,131.3
宮崎市清武町船引,宮崎県,3,31.85,131.38333333333333
国富町本庄,宮崎県,3,31.983333333333334,131.31666666666666
綾町南俣健康センター,宮崎県,3,32.0,131.25
綾町役場,宮崎県,3,32.0,131.25
都城市菖蒲原,宮崎県,3,31.733333333333334,131.08333333333334
都城市姫城町,宮崎県,3,31.716666666666665,131.06666666666666
都城市高崎町大牟田,宮崎県,3,31.866666666666667,131.06666666666666
都城市北原,宮崎県,3,31.733333333333334,131.08333333333334
都城市山之口町花木,宮崎県,3,31.783333333333335,131.15
都城市高城町穂満坊,宮崎県,3,31.8,131.13333333333333
都城市山田町山田,宮崎県,3,31.816666666666666,131.03333333333333
小林市役所（旧）,宮崎県,3,32.0,130.96666666666667
小林市細野,宮崎県,3,32.0,130.96666666666667
小林市中原,宮崎県,3,32.083333333333336,131.06666666666666
小林市野尻町東麓,宮崎県,3,31.966666666666665,131.1
えびの市加久藤,宮崎県,3,32.05,130.81666666666666
三股町五本松,宮崎県,3,31.733333333333334,131.13333333333333
高原町西麓,宮崎県,3,31.933333333333334,131.0
日向市亀崎,宮崎県,2,32.43333333333333,131.63333333333333
日向市富高（旧）,宮崎県,2,32.43333333333333,131.6
宮崎都農町川北,宮崎県,2,32.25,131.5
西米良村村所（旧２）,宮崎県,2,32.233333333333334,131.15
宮崎市田野支所,宮崎県,2,31.833333333333332,131.3
日南市油津,宮崎県,2,31.583333333333332,131.4
日南市北郷町大藤,宮崎県,2,31.666666666666668,131.38333333333333
日南市吾田東,宮崎県,2,31.616666666666667,131.36666666666667
串間市奈留,宮崎県,2,31.533333333333335,131.26666666666668
串間市都井,宮崎県,2,31.4,131.3
都城市高崎町江平,宮崎県,2,31.9,131.08333333333334
下関市竹崎,山口県,4,33.95,130.93333333333334
下関市豊浦町川棚,山口県,3,34.15,130.91666666666666
下関市清末陣屋,山口県,3,34.06666666666667,131.01666666666668
下関市菊川町田部（旧２）,山口県,3,34.11666666666667,131.03333333333333
下関市豊北町角島,山口県,3,34.35,130.86666666666667
宇部市東須恵,山口県,3,34.0,131.21666666666667
宇部市船木,山口県,3,34.05,131.23333333333332
宇部市常盤町（旧２）,山口県,3,33.95,131.25
山陽小野田市日の出,山口県,3,34.0,131.18333333333334
柳井市南町,山口県,3,33.96666666666667,132.1
山口市阿知須（旧２）,山口県,3,34.016666666666666,131.36666666666667
防府市西浦,山口県,3,34.03333333333333,131.53333333333333
萩市土原,山口県,2,34.416666666666664,131.4
萩市川上,山口県,2,34.35,131.46666666666667
萩市下田万,山口県,2,34.63333333333333,131.66666666666666
萩市江向,山口県,2,34.4,131.4
萩市須佐,山口県,2,34.61666666666667,131.6
萩市福井,山口県,2,34.43333333333333,131.48333333333332
萩市見島本村,山口県,2,34.766666666666666,131.15
長門市日置,山口県,2,34.38333333333333,131.1
長門市新別名,山口県,2,34.36666666666667,131.06666666666666
長門市三隅,山口県,2,34.36666666666667,131.25
美祢市大嶺町,山口県,2,34.166666666666664,131.2
阿武町奈古,山口県,2,34.5,131.46666666666667
下関市豊浦町浄水場,山口県,2,34.15,130.93333333333334
下関市豊北町滝部,山口県,2,34.28333333333333,130.95
下関市豊田町殿敷,山口県,2,34.2,131.08333333333334
下関市役所,山口県,2,33.95,130.93333333333334
宇部市野中,山口県,2,33.95,131.28333333333333
山陽小野田市鴨庄,山口県,2,34.05,131.16666666666666
岩国市今津,山口県,2,34.166666666666664,132.21666666666667
岩国市横山,山口県,2,34.166666666666664,132.18333333333334
岩国市由宇町,山口県,2,34.05,132.21666666666667
岩国市玖珂総合支所（旧２）,山口県,2,34.1,132.08333333333334
柳井市大畠,山口県,2,33.96666666666667,132.16666666666666
平生町平生（旧２）,山口県,2,33.93333333333333,132.06666666666666
周防大島町平野,山口県,2,33.916666666666664,132.35
周防大島町小松,山口県,2,33.93333333333333,132.2
周防大島町西安下庄,山口県,2,33.9,132.28333333333333
周防大島町東和総合支所（旧）,山口県,2,33.916666666666664,132.35
周防大島町久賀,山口県,2,33.95,132.26666666666668
山口市前町,山口県,2,34.166666666666664,131.46666666666667
山口市秋穂二島,山口県,2,34.016666666666666,131.41666666666666
山口市秋穂東,山口県,2,34.016666666666666,131.43333333333334
山口市小郡下郷,山口県,2,34.1,131.4
山口市亀山町,山口県,2,34.18333333333333,131.46666666666667
山口市徳地堀,山口県,2,34.18333333333333,131.65
山口市阿東徳佐,山口県,2,34.4,131.71666666666667
周南市桜馬場通り,山口県,2,34.05,131.8
周南市富田（旧２）,山口県,2,34.06666666666667,131.75
周南市岐山通り（旧２）,山口県,2,34.05,131.8
萩市見島宇津,山口県,1,34.78333333333333,131.13333333333333
萩市吉部,山口県,1,34.43333333333333,131.58333333333334
萩市明木,山口県,1,34.35,131.41666666666666
長門市東深川,山口県,1,34.36666666666667,131.18333333333334
美祢市秋芳町秋吉,山口県,1,34.21666666666667,131.3
美祢市美東町大田,山口県,1,34.21666666666667,131.35
岩国市玖珂町阿山,山口県,1,34.1,132.08333333333334
岩国市美川町高ケ原,山口県,1,34.233333333333334,131.98333333333332
岩国市周東町下久原（旧）,山口県,1,34.1,132.05
岩国市本郷町本郷,山口県,1,34.3,132.03333333333333
岩国市錦町広瀬,山口県,1,34.266666666666666,131.96666666666667
岩国市美川町四馬神,山口県,1,34.25,131.98333333333332
光市中央,山口県,1,33.96666666666667,131.95
光市岩田（旧）,山口県,1,33.983333333333334,132.0
和木町和木,山口県,1,34.2,132.21666666666667
上関町長島（旧２）,山口県,1,33.833333333333336,132.11666666666667
田布施町下田布施,山口県,1,33.95,132.03333333333333
山口市阿東生雲,山口県,1,34.38333333333333,131.6
周南市熊毛中央町,山口県,1,34.05,131.96666666666667
周南市鹿野上,山口県,1,34.233333333333334,131.81666666666666
防府市寿,山口県,1,34.05,131.56666666666666
下松市瀬戸,山口県,1,34.05,131.86666666666667
下松市大手町,山口県,1,34.016666666666666,131.86666666666667
福岡空港,福岡県,4,33.6,130.45
大野城市曙町,福岡県,4,33.53333333333333,130.48333333333332
宗像市江口神原,福岡県,4,33.85,130.51666666666668
宗像市東郷,福岡県,4,33.8,130.53333333333333
新宮町緑ヶ浜,福岡県,4,33.71666666666667,130.45
福岡古賀市駅東,福岡県,4,33.733333333333334,130.46666666666667
粕屋町仲原,福岡県,4,33.61666666666667,130.48333333333332
みやこ町犀川本庄（旧）,福岡県,4,33.65,130.95
大牟田市笹林,福岡県,4,33.03333333333333,130.45
大牟田市昭和町,福岡県,4,33.016666666666666,130.45
大牟田市有明町,福岡県,4,33.03333333333333,130.45
久留米市津福本町,福岡県,4,33.3,130.5
久留米市小森野町,福岡県,4,33.31666666666667,130.51666666666668
久留米市城島町,福岡県,4,33.25,130.43333333333334
久留米市三潴町,福岡県,4,33.25,130.46666666666667
久留米市北野町,福岡県,4,33.35,130.58333333333334
柳川市大和町,福岡県,4,33.13333333333333,130.43333333333334
柳川市三橋町,福岡県,4,33.166666666666664,130.43333333333334
柳川市本町,福岡県,4,33.166666666666664,130.4
八女市吉田,福岡県,4,33.233333333333334,130.56666666666666
八女市矢部村,福岡県,4,33.15,130.81666666666666
八女市本町,福岡県,4,33.21666666666667,130.55
筑後市山ノ井,福岡県,4,33.21666666666667,130.5
大川市酒見,福岡県,4,33.2,130.38333333333333
小郡市小郡,福岡県,4,33.4,130.55
大木町八町牟田,福岡県,4,33.21666666666667,130.43333333333334
福岡広川町新代（旧）,福岡県,4,33.233333333333334,130.55
筑前町篠隈,福岡県,4,33.45,130.6
朝倉市杷木池田,福岡県,4,33.36666666666667,130.81666666666666
みやま市瀬高町,福岡県,4,33.15,130.48333333333332
みやま市山川町,福岡県,4,33.11666666666667,130.51666666666668
みやま市高田町,福岡県,4,33.1,130.45
福岡東区千早,福岡県,3,33.65,130.43333333333334
福岡博多区博多駅前,福岡県,3,33.583333333333336,130.41666666666666
福岡中央区大濠,福岡県,3,33.583333333333336,130.38333333333333
福岡中央区天神,福岡県,3,33.6,130.4
福岡中央区舞鶴,福岡県,3,33.583333333333336,130.38333333333333
福岡南区塩原,福岡県,3,33.56666666666667,130.43333333333334
福岡西区今宿,福岡県,3,33.56666666666667,130.28333333333333
福岡城南区神松寺,福岡県,3,33.55,130.38333333333333
福岡早良区板屋,福岡県,3,33.43333333333333,130.38333333333333
福岡早良区百道浜,福岡県,3,33.583333333333336,130.35
筑紫野市二日市西,福岡県,3,33.5,130.51666666666668
春日市原町,福岡県,3,33.53333333333333,130.46666666666667
宗像市神湊,福岡県,3,33.85,130.5
太宰府市観世音寺,福岡県,3,33.516666666666666,130.51666666666668
宇美町宇美,福岡県,3,33.56666666666667,130.51666666666668
篠栗町中央,福岡県,3,33.61666666666667,130.53333333333333
志免町志免,福岡県,3,33.583333333333336,130.48333333333332
須恵町須恵,福岡県,3,33.583333333333336,130.5
久山町久原,福岡県,3,33.65,130.5
福津市手光,福岡県,3,33.766666666666666,130.5
福津市中央,福岡県,3,33.766666666666666,130.48333333333332
福津市津屋崎,福岡県,3,33.78333333333333,130.46666666666667
糸島市志摩初,福岡県,3,33.583333333333336,130.18333333333334
糸島市前原東,福岡県,3,33.56666666666667,130.2
糸島市二丈深江,福岡県,3,33.516666666666666,130.15
那珂川市西隈（旧）,福岡県,3,33.5,130.41666666666666
北九州門司区大里,福岡県,3,33.916666666666664,130.93333333333334
北九州若松区桜町,福岡県,3,33.9,130.8
北九州戸畑区新池,福岡県,3,33.9,130.83333333333334
北九州小倉北区大手町,福岡県,3,33.88333333333333,130.86666666666667
北九州小倉南区横代東町,福岡県,3,33.833333333333336,130.9
